고객ID,Recency,Frequency,Monetary,Length,평균구매주기,구매카테고리수,총납세액,총구매수량,총할인금액,총배송료,최다구매월구매횟수,고유거래일수,성별,used개수,not used개수,Used_ratio_per_F,Clicked_ratio_per_F,second_category_pca_1,second_category_pca_2,third_category_pca_1,third_category_pca_2,third_category_pca_3
259,USER_0259,0.6349985039126758,1.791759469228055,6.766061291409064,4.844187086458591,0.8801745216910041,-0.644061028014997,4.432729254647643,4.276666119016055,1.3067098817770482,3.7513846594653333,1.6094379124341003,1.0986122886681098,0,1.0986122886681098,1.6094379124341003,0.03571808260207923,0.08701137698962977,0.23273959475266703,0.8869662224841754,-0.5323051703574913,0.7076517476400425,0.08060038918554643
260,USER_0260,0.24246539920009963,1.3862943611198906,6.561729996979431,0.0,0.20799976117670194,-0.644061028014997,4.385067008051046,3.4011973816621555,3.8157103232862317,2.9444389791664403,1.3862943611198906,0.6931471805599453,1,2.1972245773362196,1.6094379124341003,0.11954515064978273,0.13353139262452263,-0.6682103120976484,-0.17161378304903518,0.7526574882316829,0.12098707092927259,0.02828916546798568
261,USER_0261,1.9696110599354348,1.3862943611198906,6.2683662824717,0.0,2.147389234136,-0.644061028014997,3.9621018626853544,2.0794415416798357,2.3695893217745194,3.0204248861443626,1.3862943611198906,0.6931471805599453,0,1.6094379124341003,0.6931471805599453,0.2363887780642304,0.0,0.7229530447318354,-0.4219380665422803,0.7526574882316829,0.12098707092927259,0.02828916546798568
262,USER_0262,-1.3374803472680195,3.1354942159291497,8.423764233004821,0.0,-1.566100836246292,-0.016667803644714606,5.977613056617233,3.9512437185814275,5.777602786392013,5.007229500961423,3.1354942159291497,0.6931471805599453,1,2.5649493574615367,1.6094379124341003,0.01591545530589952,0.023779191766114056,0.7229530447318354,-0.4219380665422803,-0.5323051703574913,0.7076517476400425,0.08060038918554643
263,USER_0263,-0.7388673625813408,2.5649493574615367,7.757082450352852,3.4339872044851463,-1.18042679332825,-0.016667803644714606,5.459960762878482,4.9344739331306915,4.7390452695441185,4.3267781604434035,2.4849066497880004,1.3862943611198906,1,2.1972245773362196,1.6094379124341003,0.02272825107755612,0.047694873808017166,0.14269423568746584,0.228190917865132,-0.5323051703574913,0.7076517476400425,0.08060038918554643
264,USER_0264,0.23265207158228524,1.3862943611198906,6.1581520261179685,0.0,0.196980502807615,-0.3303644158298558,3.965885995318297,3.091042453358316,2.2097019655139896,2.9444389791664403,1.3862943611198906,0.6931471805599453,1,1.9459101490553132,1.3862943611198906,0.11122563511022439,0.14571181118139367,0.23273959475266703,0.8869662224841754,-0.2618272196968628,-0.3658816509922133,-0.677774832604367
265,USER_0265,0.5564918829701606,2.1972245773362196,7.1943131197221994,0.0,0.5606160289874834,-0.3303644158298558,4.918579944912497,3.871201010907891,3.9136816291510157,4.148517041110494,2.1972245773362196,0.6931471805599453,0,1.3862943611198906,1.0986122886681098,0.02643325706815552,0.07729167430164656,-0.6682103120976484,-0.17161378304903518,-0.2618272196968628,-0.3658816509922133,-0.677774832604367
266,USER_0266,0.22283874396447081,3.7612001156935624,8.875235428183961,4.787491742782046,-0.761694975302947,0.924422032910709,6.70012723721671,5.627621113690637,5.169284412189897,5.665942141673021,3.5263605246161616,1.791759469228055,0,3.5263605246161616,2.302585092994046,0.007985523378927675,0.013513719166722839,-0.6682103120976484,-0.17161378304903518,0.7526574882316829,0.12098707092927259,0.02828916546798568
267,USER_0267,-1.082333829204845,2.0794415416798357,7.72713696955386,5.25227342804663,0.6267315792020048,-0.9577576402001382,5.320843732079538,4.6443908991413725,5.087596335232384,5.385228738537333,1.6094379124341003,1.0986122886681098,0,1.0986122886681098,1.3862943611198906,0.028170876966696325,0.06899287148695145,0.23273959475266703,0.8869662224841754,-0.2618272196968628,-0.3658816509922133,-0.677774832604367
268,USER_0268,1.0962249019499528,2.1972245773362196,6.741674484155079,0.0,1.166675239287264,-0.3303644158298558,4.681675567771707,3.367295829986474,4.023618045983987,4.142975983633837,2.1972245773362196,0.6931471805599453,0,2.6390573296152584,0.6931471805599453,0.07453305186256683,0.040821994520255124,0.7229530447318354,-0.4219380665422803,0.7526574882316829,0.12098707092927259,0.02828916546798568
269,USER_0269,-0.9449472425554433,2.3978952727983707,7.824701715834788,0.0,-1.1253305014828154,0.29702880854042657,5.299465706952739,3.7376696182833684,4.7535901911063645,4.154184562578117,2.3978952727983707,0.6931471805599453,1,1.6094379124341003,1.3862943611198906,0.023256862164267263,0.05715841383994861,-0.6682103120976484,-0.17161378304903518,-0.2376736051102631,-0.2807116865547823,-0.23519024140726671
270,USER_0270,0.31115869252480044,1.791759469228055,6.501842370626406,4.6443908991413725,-0.2548090903249487,-0.9577576402001382,4.159901314786059,2.3978952727983707,2.0251173429492364,3.481240089335692,1.3862943611198906,1.3862943611198906,1,1.3862943611198906,1.0986122886681098,0.06453852113757118,0.08515780834030685,-0.6682103120976484,-0.17161378304903518,0.7526574882316829,0.12098707092927259,0.02828916546798568
271,USER_0271,-0.9842005530267008,2.0794415416798357,7.2213106326144025,0.0,-1.169407534959163,-0.644061028014997,4.452126226852835,3.9318256327243257,4.600639939901559,3.7612001156935624,2.0794415416798357,0.6931471805599453,0,1.6094379124341003,0.0,0.043017385083690796,0.09431067947124133,-0.6682103120976484,-0.17161378304903518,-0.2618272196968628,-0.3658816509922133,-0.677774832604367
272,USER_0272,0.11489214016851237,0.6931471805599453,5.121610020538551,0.0,0.06474940237857198,-1.5851508645704206,2.705714141304662,3.58351893845611,0.0,2.63834278867739,0.6931471805599453,0.6931471805599453,1,0.0,0.0,0.0,0.6931471805599453,0.15745040289348516,0.2782529869505887,-0.29319098421144535,-0.5375680059706704,0.6910018554525974
273,USER_0273,0.31115869252480044,2.4849066497880004,7.50923816541207,4.477336814478207,0.27411531139122347,-0.644061028014997,5.163681364066618,3.258096538021482,3.5459901265636957,4.3943256902608985,1.9459101490553132,1.0986122886681098,0,1.791759469228055,0.6931471805599453,0.02364176305704048,0.06034312990746844,0.7229530447318354,-0.4219380665422803,0.7526574882316829,0.12098707092927259,0.02828916546798568
274,USER_0274,1.2041715057459113,3.1780538303479458,8.103953580024355,4.219507705176107,-0.1886935401104272,0.924422032910709,5.855678614918008,4.867534450455582,5.7805675743896225,5.33508314573836,2.8903717578961645,1.3862943611198906,1,2.9444389791664403,2.1972245773362196,0.0176302313762706,0.0176302313762706,-0.6682103120976484,-0.17161378304903518,0.7526574882316829,0.12098707092927259,0.02828916546798568
275,USER_0275,-0.20894767121936295,2.772588722239781,8.161172661873115,0.0,-0.29888612380129637,0.6107254207255678,5.892266117849639,5.298317366548036,5.379454859340976,5.093197901078078,2.772588722239781,0.6931471805599453,0,2.4849066497880004,2.0794415416798357,0.02073589847917824,0.03186773884802246,0.23273959475266703,0.8869662224841754,-0.18903048221677807,-0.1701969986355459,-0.08335596754541834
276,USER_0276,-1.2687870539433186,2.3978952727983707,7.096285356298579,0.0,-1.4889660276626837,-0.016667803644714606,4.86768367009101,3.044522437723423,5.290012980384422,4.26955757977876,2.3978952727983707,0.6931471805599453,1,2.0794415416798357,1.3862943611198906,0.042819997182928185,0.03681397312271631,0.7229530447318354,-0.4219380665422803,-0.2376736051102631,-0.2807116865547823,-0.23519024140726671
277,USER_0277,-1.082333829204845,2.3978952727983707,7.845689530904463,3.784189633918261,-0.9930994010537724,-0.016667803644714606,5.260712067909856,3.295836866004329,4.190714786041794,4.127134385045092,2.302585092994046,1.0986122886681098,1,2.0794415416798357,1.0986122886681098,0.042819997182928185,0.042819997182928185,0.7229530447318354,-0.4219380665422803,-0.5323051703574913,0.7076517476400425,0.08060038918554643
278,USER_0278,0.21302541634665642,1.6094379124341003,6.400810780562722,0.0,0.17494198606944117,-0.644061028014997,4.07092580460053,2.3978952727983707,1.1625256144117624,3.2188758248682006,1.6094379124341003,0.6931471805599453,1,1.0986122886681098,1.6094379124341003,0.06062462181643484,0.06062462181643484,0.23273959475266703,0.8869662224841754,-0.5323051703574913,0.7076517476400425,0.08060038918554643
279,USER_0279,1.8714777837572907,2.302585092994046,7.360472988863884,0.0,2.0371966504451304,-0.016667803644714606,5.1092080247767315,4.060443010546419,3.541509897081837,4.634728988229636,2.302585092994046,0.6931471805599453,1,1.791759469228055,1.6094379124341003,0.03215711163453134,0.05096644359202753,-0.6682103120976484,-0.17161378304903518,-0.2376736051102631,-0.2807116865547823,-0.23519024140726671
280,USER_0280,-0.7781206730525984,1.3862943611198906,5.7484887555591335,0.0,-0.9380031092083377,-0.3303644158298558,3.242756400528737,2.1972245773362196,2.5524095228895867,2.9444389791664403,1.3862943611198906,0.6931471805599453,0,1.3862943611198906,0.6931471805599453,0.15415067982725827,0.1053605156578263,-0.6682103120976484,-0.17161378304903518,-0.2618272196968628,-0.3658816509922133,-0.677774832604367
281,USER_0281,-1.1019604844404738,3.7612001156935624,9.062599402660908,5.802118375377063,-0.9710608843155984,1.8655118694661326,6.795875112065638,6.947937068614969,5.750621530301508,6.43541291703184,2.5649493574615367,2.4849066497880004,1,3.332204510175204,2.4849066497880004,0.008207980417829611,0.01213607128222555,-0.6682103120976484,-0.17161378304903518,0.7526574882316829,0.12098707092927259,0.02828916546798568
282,USER_0282,0.6055585210592326,3.2188758248682006,8.346798339873168,4.955827057601261,0.1308649525930935,0.6107254207255678,6.040575612164169,4.574710978503383,4.450572739708896,5.344580531017675,2.4849066497880004,1.3862943611198906,0,2.4849066497880004,2.3978952727983707,0.009310266151095809,0.023530497410194116,0.7229530447318354,-0.4219380665422803,0.7526574882316829,0.12098707092927259,0.02828916546798568
283,USER_0283,0.06582550207944035,2.5649493574615367,6.873509116210735,4.04305126783455,-0.21073205684860102,0.6107254207255678,4.772180115830294,4.624972813284271,4.276707784814691,4.752382565668478,2.0794415416798357,1.0986122886681098,1,2.1972245773362196,1.791759469228055,0.020619287202735682,0.04829400935895613,0.14373041548391352,0.23139332417662847,0.7526574882316829,0.12098707092927259,0.02828916546798568
284,USER_0284,0.7821984181798919,3.1354942159291497,7.945155560857028,4.9344739331306915,0.17494198606944117,0.924422032910709,5.566504644318317,5.484796933490655,4.035602542198338,5.764469839602284,2.5649493574615367,1.3862943611198906,0,2.1972245773362196,1.3862943611198906,0.01005033585350144,0.03107770304557703,0.7229530447318354,-0.4219380665422803,0.7526574882316829,0.12098707092927259,0.02828916546798568
285,USER_0285,-0.022494446480889278,2.6390573296152584,7.4579804268368575,0.0,-0.0895202147886449,0.6107254207255678,5.304276078111784,3.9889840465642745,4.901132879271095,4.6316173560029394,2.6390573296152584,0.6931471805599453,1,2.9444389791664403,1.9459101490553132,0.02843793532053351,0.03774032798284703,0.7229530447318354,-0.4219380665422803,-0.5323051703574913,0.7076517476400425,0.08060038918554643
286,USER_0286,-0.258014309308435,2.995732273553991,8.146032027013222,5.030437921392435,0.6708086126783526,-0.3303644158298558,5.767050501557658,4.543294782270004,4.2287297569205435,5.243597154347804,2.8903717578961645,1.0986122886681098,0,2.5649493574615367,2.1972245773362196,0.017391742711869183,0.023122417420854212,0.7229530447318354,-0.4219380665422803,0.7526574882316829,0.12098707092927259,0.02828916546798568
287,USER_0287,-0.3954008959578366,3.4011973816621555,8.25710000809056,4.653960350157523,-0.9710608843155984,1.8655118694661326,6.057574567169034,5.293304824724492,5.571960097023748,5.548998260855335,2.70805020110221,1.791759469228055,0,3.4965075614664802,2.833213344056216,0.012603553996747063,0.015339533815621809,0.14269423568746584,0.228190917865132,0.7526574882316829,0.12098707092927259,0.02828916546798568
288,USER_0288,-1.229533743472061,3.6635616461296463,9.105941083080744,5.814130531825066,-0.5743675830284694,2.1792084816512736,7.00081037253518,7.050989447068045,7.168423490580143,5.683341643751415,2.4849066497880004,2.0794415416798357,1,3.2188758248682006,2.5649493574615367,0.007962882154893965,0.014222167950590135,-0.6682103120976484,-0.17161378304903518,0.7526574882316829,0.12098707092927259,0.02828916546798568
289,USER_0289,-0.18932101598373416,1.3862943611198906,6.437435439747292,2.5649493574615367,-0.8388297838865555,-0.3303644158298558,4.443620198678889,4.430816798843313,2.0744289998562917,2.9444389791664403,1.3862943611198906,1.0986122886681098,0,1.3862943611198906,1.3862943611198906,0.07410797215372189,0.16507975035944858,0.14373041548391352,0.23139332417662847,0.7526574882316829,0.12098707092927259,0.02828916546798568
290,USER_0290,1.4298780409556424,0.6931471805599453,2.8204260516539414,0.0,1.5413300238362193,-1.5851508645704206,0.4081282255276481,0.6931471805599453,0.0,2.601207105484161,0.6931471805599453,0.6931471805599453,1,0.0,0.0,0.0,0.6931471805599453,0.15745040289348516,0.2782529869505887,-0.29319098421144535,-0.5375680059706704,0.6910018554525974
291,USER_0291,0.27190538205354287,1.3862943611198906,5.743986037987303,0.0,0.2410575362839627,-0.9577576402001382,3.712786392289321,2.70805020110221,3.2015668857455637,3.4965075614664802,1.3862943611198906,0.6931471805599453,1,2.1972245773362196,0.6931471805599453,0.21706450523782758,0.05884050002293345,0.23273959475266703,0.8869662224841754,-0.5323051703574913,0.7076517476400425,0.08060038918554643
292,USER_0292,-1.3080403644145762,4.343805421853684,9.404074152583098,5.616771097666572,-0.43111722423033944,1.5518152572809913,7.119877599033971,6.579251212010101,7.056130455509417,6.610022870676855,3.4965075614664802,1.791759469228055,0,3.9318256327243257,3.1780538303479458,0.004405681634954765,0.00668898815079661,-0.6682103120976484,-0.17161378304903518,0.7526574882316829,0.12098707092927259,0.02828916546798568
293,USER_0293,-1.229533743472061,3.1354942159291497,8.365834786225822,5.7745515455444085,-0.44213648259942634,0.924422032910709,5.973956929261796,4.976733742420574,5.599347456519317,5.2295566109772444,2.1972245773362196,1.9459101490553132,0,2.8903717578961645,1.791759469228055,0.018231067943695476,0.021414094503816528,0.7229530447318354,-0.4219380665422803,0.7526574882316829,0.12098707092927259,0.02828916546798568
294,USER_0294,-1.1706537777651747,2.3978952727983707,7.057210007210457,0.0,-1.3787734439718144,-0.3303644158298558,4.8104421882737185,3.2188758248682006,4.9276521564815985,4.182050142641207,2.3978952727983707,0.6931471805599453,1,2.0794415416798357,1.3862943611198906,0.03815176596437624,0.04348511193973882,0.23273959475266703,0.8869662224841754,-0.5323051703574913,0.7076517476400425,0.08060038918554643
295,USER_0295,0.6349985039126758,2.5649493574615367,7.557914997087629,4.394449154672439,-0.29888612380129637,-0.644061028014997,5.408676468432028,3.713572066704308,5.685988428809054,4.5290447955986,2.0794415416798357,1.3862943611198906,1,2.5649493574615367,1.6094379124341003,0.03774032798284703,0.03154835773492595,-0.6682103120976484,-0.17161378304903518,0.7526574882316829,0.12098707092927259,0.02828916546798568
296,USER_0296,0.47798526202764535,2.4849066497880004,7.331378001964442,2.9444389791664403,-0.39805944912307867,-0.016667803644714606,5.197254270408074,4.962844630259907,5.15010733938285,4.477109515920573,2.4849066497880004,1.0986122886681098,0,2.1972245773362196,1.6094379124341003,0.026579637804712005,0.04927104900678274,-0.6682103120976484,-0.17161378304903518,-0.18903048221677807,-0.1701969986355459,-0.08335596754541834
297,USER_0297,1.5280113171337866,2.1972245773362196,6.957700394985477,0.0,1.6515226075270883,-0.9577576402001382,4.646546266974085,3.2188758248682006,3.7679447612101877,4.4123133272787545,2.1972245773362196,0.6931471805599453,0,1.6094379124341003,0.6931471805599453,0.048790164169432,0.06062462181643484,0.7229530447318354,-0.4219380665422803,0.7526574882316829,0.12098707092927259,0.02828916546798568
298,USER_0298,-0.4739075169003519,0.6931471805599453,4.702579978244554,0.0,-0.5964060997666432,-0.9577576402001382,2.73060720156216,2.6390573296152584,3.3457199071928683,1.9459101490553132,0.6931471805599453,0.6931471805599453,0,1.3862943611198906,0.0,0.5596157879354227,0.22314355131420976,0.7229530447318354,-0.4219380665422803,0.7526574882316829,0.12098707092927259,0.02828916546798568
299,USER_0299,-1.1314004672939169,3.091042453358316,8.267338040728818,5.66988092298052,0.5716352873565703,-0.016667803644714606,5.885990136075435,4.672828834461906,4.678337001106726,5.72502197764862,2.70805020110221,1.3862943611198906,1,2.0794415416798357,1.791759469228055,0.011428695823622754,0.027532103390201502,0.7229530447318354,-0.4219380665422803,-0.2376736051102631,-0.2807116865547823,-0.23519024140726671
300,USER_0300,-0.43465420642909425,3.044522437723423,8.241671968516297,5.455321115357702,1.4641952152526108,-0.016667803644714606,5.73562862655536,4.248495242049359,6.024647840898215,4.905052531521191,2.995732273553991,1.0986122886681098,0,2.4849066497880004,1.3862943611198906,0.017586384502075916,0.027050177533026104,-0.6682103120976484,-0.17161378304903518,-0.5323051703574913,0.7076517476400425,0.08060038918554643
301,USER_0301,1.22379816098154,2.5649493574615367,7.478543338308806,0.0,1.3099255980853939,0.6107254207255678,5.181935785894669,3.6109179126442243,3.9709709282524726,4.3694478524670215,2.5649493574615367,0.6931471805599453,0,2.0794415416798357,1.6094379124341003,0.01925781660441459,0.05143217363227066,-0.6682103120976484,-0.17161378304903518,0.7526574882316829,0.12098707092927259,0.02828916546798568
302,USER_0302,-0.29726761977969257,0.6931471805599453,3.790212369869313,0.0,-0.39805944912307867,-0.644061028014997,2.1310610328594275,1.9459101490553132,2.573222730836568,1.9459101490553132,0.6931471805599453,0.6931471805599453,0,1.6094379124341003,0.0,0.5877866649021191,0.18232155679395465,0.23273959475266703,0.8869662224841754,-0.18903048221677807,-0.1701969986355459,-0.08335596754541834
303,USER_0303,1.2139848333637255,1.6094379124341003,8.922993683276983,0.0,1.298906339716307,-0.9577576402001382,7.010310784274152,5.298317366548036,5.199893845321944,4.658805735154001,1.6094379124341003,0.6931471805599453,0,1.791759469228055,0.0,0.08004270767353643,0.15415067982725827,-0.6682103120976484,-0.17161378304903518,0.7526574882316829,0.12098707092927259,0.02828916546798568
304,USER_0304,-0.9547605701732577,3.1780538303479458,8.314136883753875,4.997212273764115,-1.03717643453012,1.2381186450958501,6.114001597839416,5.5093883366279774,4.775360117969382,5.5595271186687025,2.1972245773362196,1.9459101490553132,0,2.6390573296152584,2.5649493574615367,0.010810916104215628,0.022324201176595313,0.7229530447318354,-0.4219380665422803,-0.5323051703574913,0.7076517476400425,0.08060038918554643
305,USER_0305,-0.9842005530267008,0.6931471805599453,3.322608616501757,0.0,-1.169407534959163,-0.9577576402001382,1.4261398790420141,1.3862943611198906,0.0,1.9459101490553132,0.6931471805599453,0.6931471805599453,1,0.0,1.0986122886681098,0.0,0.2876820724517809,0.14269423568746584,0.228190917865132,-0.2618272196968628,-0.3658816509922133,-0.677774832604367
306,USER_0306,-1.2982270367967619,2.1972245773362196,7.087481721377683,0.0,-1.5220238027699444,-0.3303644158298558,4.717577911627612,2.5649493574615367,4.987414431284004,4.459797532972339,2.1972245773362196,0.6931471805599453,1,1.6094379124341003,0.0,0.04445176257083384,0.07654007712233436,0.7229530447318354,-0.4219380665422803,-0.2618272196968628,-0.3658816509922133,-0.677774832604367
307,USER_0307,-0.6701740692566399,1.3862943611198906,6.9895879529405285,0.0,-0.8167912671483816,-0.9577576402001382,4.110614814229329,1.791759469228055,3.580737295494233,2.9444389791664403,1.3862943611198906,0.6931471805599453,0,0.6931471805599453,0.6931471805599453,0.08004270767353643,0.15415067982725827,0.1236737087970065,0.17617570822743062,-0.5323051703574913,0.7076517476400425,0.08060038918554643
308,USER_0308,-0.9842005530267008,1.3862943611198906,5.776488178376656,0.0,-1.169407534959163,-0.644061028014997,3.0354432511234157,3.713572066704308,1.538156710429137,2.970414465569701,1.3862943611198906,0.6931471805599453,0,1.0986122886681098,1.0986122886681098,0.08004270767353643,0.15415067982725827,0.7229530447318354,-0.4219380665422803,-0.2618272196968628,-0.3658816509922133,-0.677774832604367
309,USER_0309,0.28171870967135726,3.713572066704308,8.947555886228095,4.74493212836325,0.5495967706183964,0.6107254207255678,6.57874677924973,5.327876168789581,6.189169257472682,6.192873606276185,3.044522437723423,1.0986122886681098,1,3.258096538021482,2.5649493574615367,0.007593050907597244,0.0136262517117651,-0.6682103120976484,-0.17161378304903518,-0.5323051703574913,0.7076517476400425,0.08060038918554643
310,USER_0310,-0.022494446480889278,2.1972245773362196,6.928931570212996,0.0,-0.0895202147886449,-0.016667803644714606,4.413768731404171,2.772588722239781,4.215942533969588,3.8918202981106265,2.1972245773362196,0.6931471805599453,0,1.3862943611198906,1.0986122886681098,0.02843793532053351,0.07410797215372189,-0.6682103120976484,-0.17161378304903518,-0.2618272196968628,-0.3658816509922133,-0.677774832604367
311,USER_0311,1.3808114028665706,2.3978952727983707,7.410731718339926,0.0,1.4862337319907846,-0.016667803644714606,5.286750224359549,4.90527477843843,5.363280797398688,4.656528478263233,2.3978952727983707,0.6931471805599453,1,2.3978952727983707,1.3862943611198906,0.04082199452025513,0.04481401578979258,0.14373041548391352,0.23139332417662847,-0.5323051703574913,0.7076517476400425,0.08060038918554643
312,USER_0312,-1.2491603987076898,2.772588722239781,7.724693809076415,5.808142489980444,0.21901901954578884,-0.016667803644714606,5.530901812043893,5.424950017481403,4.219831182263516,4.564348191467836,2.0794415416798357,1.6094379124341003,1,2.4849066497880004,1.3862943611198906,0.021339316034995465,0.03846628082779606,-0.6682103120976484,-0.17161378304903518,0.7526574882316829,0.12098707092927259,0.02828916546798568
313,USER_0313,1.5672646276050441,1.791759469228055,6.303406577593038,0.0,1.6955996410034362,-0.3303644158298558,3.954779767078816,2.302585092994046,3.0346644835557783,3.5115454388310208,1.791759469228055,0.6931471805599453,0,1.0986122886681098,0.6931471805599453,0.04348511193973882,0.12516314295400602,-0.6682103120976484,-0.17161378304903518,-0.2618272196968628,-0.3658816509922133,-0.677774832604367
314,USER_0314,-1.2982270367967619,1.791759469228055,6.9025910673658535,0.0,-1.5220238027699444,-0.3303644158298558,4.26248408322707,2.772588722239781,2.61863593949627,3.663305202994506,1.791759469228055,0.6931471805599453,0,0.6931471805599453,1.6094379124341003,0.019802627296179712,0.09531017980432487,0.23273959475266703,0.8869662224841754,-0.5323051703574913,0.7076517476400425,0.08060038918554643
315,USER_0315,-1.3963603129749058,2.833213344056216,7.969068561501361,0.6931471805599453,-1.6322163864608137,-0.016667803644714606,5.669739878551463,3.58351893845611,5.913867803956137,4.794881041213901,2.833213344056216,1.0986122886681098,1,2.302585092994046,1.6094379124341003,0.02316705928153438,0.028243212313395008,0.7229530447318354,-0.4219380665422803,-0.2376736051102631,-0.2807116865547823,-0.23519024140726671
316,USER_0316,0.016758863990368338,2.5649493574615367,7.64535991774887,0.6931471805599453,-0.8388297838865555,0.6107254207255678,5.362638676596987,5.147494476813453,4.435875411034174,5.156926598356047,2.5649493574615367,1.0986122886681098,1,2.70805020110221,1.9459101490553132,0.02947581813295357,0.03979582716494305,0.14269423568746584,0.228190917865132,-0.5323051703574913,0.7076517476400425,0.08060038918554643
317,USER_0317,-0.258014309308435,2.8903717578961645,7.4863535821033524,5.087596335232384,-0.6845601667193386,0.29702880854042657,5.175933324978604,3.4965075614664802,4.453823903493457,5.375232110316162,2.302585092994046,1.791759469228055,0,2.302585092994046,1.9459101490553132,0.017493157447517182,0.028987536873252288,-0.6682103120976484,-0.17161378304903518,-0.2376736051102631,-0.2807116865547823,-0.23519024140726671
318,USER_0318,-1.1314004672939169,2.6390573296152584,8.019385038202635,0.0,-1.3346964104954668,-0.3303644158298558,5.339832081082371,3.1780538303479458,3.6214032889890224,4.436751534363128,2.6390573296152584,0.6931471805599453,0,0.6931471805599453,1.6094379124341003,0.004040409537004979,0.055132070694716206,0.7229530447318354,-0.4219380665422803,-0.5323051703574913,0.7076517476400425,0.08060038918554643
319,USER_0319,-1.1706537777651747,1.3862943611198906,6.029868340134399,0.0,-1.3787734439718144,-0.9577576402001382,3.5201737790531666,1.6094379124341003,0.0,2.995732273553991,1.3862943611198906,0.6931471805599453,0,0.0,0.0,0.0,0.2876820724517809,-0.6682103120976484,-0.17161378304903518,-0.13339716275685623,-0.09443606902648614,-0.035998766577412196
320,USER_0320,0.6546251591483045,1.6094379124341003,7.080763013141914,0.0,0.6708086126783526,-0.016667803644714606,4.843606603050063,4.897839799950911,3.6605056994260896,3.4654233539614268,1.6094379124341003,0.6931471805599453,0,1.791759469228055,1.0986122886681098,0.08004270767353643,0.12516314295400602,0.23273959475266703,0.8869662224841754,-0.5323051703574913,0.7076517476400425,0.08060038918554643
321,USER_0321,-0.18932101598373416,1.9459101490553132,6.412581030919255,0.0,-0.27684760706312256,-0.3303644158298558,4.009960639540211,3.4657359027997265,3.9594789465844413,3.7934646693040106,1.9459101490553132,0.6931471805599453,1,1.6094379124341003,0.6931471805599453,0.07145896398214495,0.07145896398214495,0.7229530447318354,-0.4219380665422803,-0.2618272196968628,-0.3658816509922133,-0.677774832604367
322,USER_0322,-1.082333829204845,2.5649493574615367,7.656247474612345,3.7376696182833684,-1.2355230851736845,0.29702880854042657,5.34578475146872,5.4510384535657,4.039219374094793,4.490768925678116,2.4849066497880004,1.3862943611198906,0,2.0794415416798357,1.3862943611198906,0.024014876203873894,0.04746653723892371,0.23273959475266703,0.8869662224841754,-0.2376736051102631,-0.2807116865547823,-0.23519024140726671
323,USER_0323,0.4387319515563877,2.70805020110221,7.649998767320968,0.0,0.42838492855844035,-0.3303644158298558,5.32702629318449,4.143134726391533,4.261016522603031,4.527100530566169,2.70805020110221,0.6931471805599453,0,1.3862943611198906,1.3862943611198906,0.010657294473988017,0.04879016416943199,0.7229530447318354,-0.4219380665422803,0.7526574882316829,0.12098707092927259,0.02828916546798568
324,USER_0324,-1.2099070882364322,1.791759469228055,7.008315381069399,4.962844630259907,0.0206723689022243,-0.9577576402001382,4.505483543426069,2.70805020110221,4.679553834425329,3.676047475298558,1.6094379124341003,1.0986122886681098,0,0.6931471805599453,0.0,0.0246926125903715,0.16126814759612226,-0.6682103120976484,-0.17161378304903518,-0.5323051703574913,0.7076517476400425,0.08060038918554643
325,USER_0325,-0.2776409645440638,2.302585092994046,7.022948920605105,0.0,-0.3760209323849048,0.6107254207255678,5.078690748567359,5.342334251964811,5.118131527484498,4.0163830207523885,2.302585092994046,0.6931471805599453,1,2.302585092994046,2.0794415416798357,0.025975486403260657,0.0623431305741355,0.23273959475266703,0.8869662224841754,-0.2618272196968628,-0.3658816509922133,-0.677774832604367
326,USER_0326,1.2139848333637255,1.9459101490553132,6.40330247227902,0.6931471805599453,-0.16665502337225332,0.29702880854042657,4.101417820975936,4.0943445622221,0.9516578757114464,4.093177214470094,1.9459101490553132,1.0986122886681098,0,0.6931471805599453,1.791759469228055,0.011049836186584975,0.09531017980432485,0.7229530447318354,-0.4219380665422803,-0.18903048221677807,-0.1701969986355459,-0.08335596754541834
327,USER_0327,1.5476379723694154,1.791759469228055,6.144711247039934,0.0,1.6735611242652622,-1.5851508645704206,4.294887976857118,3.044522437723423,3.746652956525896,3.5115454388310208,1.791759469228055,0.6931471805599453,0,2.0794415416798357,0.0,0.07490130817311776,0.1153108465109944,0.15745040289348516,0.2782529869505887,-0.29319098421144535,-0.5375680059706704,0.6910018554525974
328,USER_0328,0.08545215731506917,2.302585092994046,7.429627305961787,0.0,0.03169162727131122,-0.3303644158298558,5.3836754609522,4.23410650459726,3.9180448377466406,4.901043617466161,2.302585092994046,0.6931471805599453,1,2.3978952727983707,1.6094379124341003,0.03521490629106653,0.05914767250269474,-0.6682103120976484,-0.17161378304903518,-0.2618272196968628,-0.3658816509922133,-0.677774832604367
329,USER_0329,-0.5818541206963103,3.4965075614664802,8.462362088462624,0.6931471805599453,-1.18042679332825,0.29702880854042657,6.057261884978208,4.736198448394496,4.504454422305192,5.344628269411287,3.4965075614664802,1.0986122886681098,0,2.772588722239781,2.1972245773362196,0.007532046655581962,0.019466549322927365,-0.6682103120976484,-0.17161378304903518,-0.5323051703574913,0.7076517476400425,0.08060038918554643
